ncbi_gene_id,gene_symbol,disease_id,relationship
10940,POP1,D:792,associated_with
1280,COL2A1,D:7920,associated_with
1280,COL2A1,D:7920,associated_with
5062,PAK2,D:7921,associated_with
80781,COL18A1,D:7922,associated_with
80781,COL18A1,D:7922,associated_with
5062,PAK2,D:7922,associated_with
79641,ROGDI,D:7924,associated_with
79641,ROGDI,D:7924,associated_with
284111,SLC13A5,D:7924,associated_with
6304,SATB1,D:7925,associated_with
284058,KANSL1,D:7928,associated_with
284058,KANSL1,D:7929,associated_with
25871,RMP64,D:793,associated_with
5159,PDGFRB,D:7930,associated_with
5159,PDGFRB,D:7930,associated_with
2581,GALC,D:7933,associated_with
5660,PSAP,D:7934,associated_with
23400,ATP13A2,D:7935,associated_with
23400,ATP13A2,D:7935,associated_with
5621,PRNP,D:7937,associated_with
8314,BAP1,D:7938,associated_with
60681,FKBP10,D:7939,associated_with
3759,KCNJ2,D:794,associated_with
3759,KCNJ2,D:794,associated_with
3762,KCNJ5,D:794,associated_with
1490,CCN2,D:7941,associated_with
339855,KY,D:7942,associated_with
339855,KY,D:7944,associated_with
79944,L2HGDH,D:7946,associated_with
79944,L2HGDH,D:7946,associated_with
2512,FTL,D:7947,associated_with
2512,FTL,D:7947,associated_with
367,AR,D:795,associated_with
3321,IGSF3,D:7953,associated_with
2255,FGF10,D:7954,associated_with
2263,FGFR2,D:7954,associated_with
2261,FGFR3,D:7954,associated_with
2263,FGFR2,D:7955,associated_with
2261,FGFR3,D:7956,associated_with
2255,FGF10,D:7957,associated_with
3938,LCT,D:7958,associated_with
3938,LCT,D:7958,associated_with
4175,MCM6,D:7959,associated_with
3945,LDHB,D:7960,associated_with
3945,LDHB,D:7960,associated_with
3911,LAMA5,D:7962,associated_with
6660,SOX5,D:7963,associated_with
26154,ABCA12,D:7968,associated_with
242,ALOX12B,D:7968,associated_with
59344,ALOXE3,D:7968,associated_with
151516,ASPRV1,D:7968,associated_with
126410,CYP4F22,D:7968,associated_with
643418,LIPN,D:7968,associated_with
348938,NIPAL4,D:7968,associated_with
121214,SDR9C7,D:7968,associated_with
6820,SULT2B1,D:7968,associated_with
7051,TGM1,D:7968,associated_with
146059,CDAN1,D:797,associated_with
2903,GRIN2A,D:7975,associated_with
6473,SHOX,D:7976,associated_with
6473,SHOX,D:7976,associated_with
673,BRAF,D:7977,associated_with
5604,MAP2K1,D:7977,associated_with
4893,NRAS,D:7977,associated_with
10681,GNB5,D:7979,associated_with
84529,CDIN1,D:798,associated_with
2690,GHR,D:7981,associated_with
2690,GHR,D:7981,associated_with
2317,FLNB,D:7982,associated_with
2317,FLNB,D:7982,associated_with
29127,RACGAP1,D:799,associated_with
3909,LAMA3,D:7991,associated_with
3909,LAMA3,D:7991,associated_with
5648,MASP1,D:80,associated_with
10661,KLF1,D:800,associated_with
1967,EIF2B1,D:8001,associated_with
8892,EIF2B2,D:8001,associated_with
8891,EIF2B3,D:8001,associated_with
8890,EIF2B4,D:8001,associated_with
8893,EIF2B5,D:8001,associated_with
2581,GALC,D:8007,associated_with
445,ASS1,D:8009,associated_with
10483,SEC23B,D:801,associated_with
10483,SEC23B,D:801,associated_with
1308,COL17A1,D:8016,associated_with
23005,MAPKBP1,D:8018,associated_with
27031,NPHP3,D:8018,associated_with
63929,XPNPEP3,D:8018,associated_with
9493,KIF23,D:802,associated_with
9493,KIF23,D:802,associated_with
29127,RACGAP1,D:802,associated_with
1760,DMPK,D:8021,associated_with
4854,NOTCH3,D:8023,associated_with
4854,NOTCH3,D:8023,associated_with
6309,SC5D,D:8025,associated_with
6309,SC5D,D:8025,associated_with
10908,PNPLA6,D:8027,associated_with
10908,PNPLA6,D:8027,associated_with
64327,LMBR1,D:8028,associated_with
64327,LMBR1,D:8028,associated_with
10661,KLF1,D:803,associated_with
10661,KLF1,D:803,associated_with
23746,AIPL1,D:8031,associated_with
80184,CEP290,D:8031,associated_with
23418,CRB1,D:8031,associated_with
1406,CRX,D:8031,associated_with
392255,GDF6,D:8031,associated_with
3000,GUCY2D,D:8031,associated_with
9742,IFT140,D:8031,associated_with
3614,IMPDH1,D:8031,associated_with
9657,IQCB1,D:8031,associated_with
3769,KCNJ13,D:8031,associated_with
167691,LCA5,D:8031,associated_with
9227,LRAT,D:8031,associated_with
64802,NMNAT1,D:8031,associated_with
5130,PCYT1A,D:8031,associated_with
343035,RD3,D:8031,associated_with
145226,RDH12,D:8031,associated_with
6121,RPE65,D:8031,associated_with
57096,RPGRIP1,D:8031,associated_with
55812,SPATA7,D:8031,associated_with
10383,TUBB4B,D:8031,associated_with
7287,TULP1,D:8031,associated_with
85015,USP45,D:8031,associated_with
80184,CEP290,D:8032,associated_with
3614,IMPDH1,D:8033,associated_with
343035,RD3,D:8034,associated_with
145226,RDH12,D:8035,associated_with
9227,LRAT,D:8036,associated_with
7287,TULP1,D:8037,associated_with
3769,KCNJ13,D:8038,associated_with
392255,GDF6,D:8039,associated_with
6005,RHAG,D:804,associated_with
6005,RHAG,D:804,associated_with
6006,RHCE,D:804,associated_with
6007,RHD,D:804,associated_with
85015,USP45,D:8040,associated_with
23746,AIPL1,D:8041,associated_with
167691,LCA5,D:8042,associated_with
57096,RPGRIP1,D:8043,associated_with
1406,CRX,D:8044,associated_with
23418,CRB1,D:8045,associated_with
64802,NMNAT1,D:8046,associated_with
10383,TUBB4B,D:8047,associated_with
3000,GUCY2D,D:8048,associated_with
6121,RPE65,D:8049,associated_with
4891,SLC11A2,D:805,associated_with
4891,SLC11A2,D:805,associated_with
55812,SPATA7,D:8050,associated_with
84277,DNAJC30,D:8051,associated_with
84277,DNAJC30,D:8052,associated_with
4508,MT-ATP6,D:8052,associated_with
4508,MT-ATP6,D:8052,associated_with
4512,MT-CO1,D:8052,associated_with
4514,MT-CO3,D:8052,associated_with
4514,MT-CO3,D:8052,associated_with
4519,MT-CYB,D:8052,associated_with
4519,MT-CYB,D:8052,associated_with
4535,MT-ND1,D:8052,associated_with
4535,MT-ND1,D:8052,associated_with
4536,MT-ND2,D:8052,associated_with
4536,MT-ND2,D:8052,associated_with
4538,MT-ND4,D:8052,associated_with
4538,MT-ND4,D:8052,associated_with
4539,MT-ND4L,D:8052,associated_with
4539,MT-ND4L,D:8052,associated_with
4540,MT-ND5,D:8052,associated_with
4540,MT-ND5,D:8052,associated_with
4541,MT-ND6,D:8052,associated_with
4541,MT-ND6,D:8052,associated_with
4720,NDUFS2,D:8052,associated_with
4007,PRICKLE3,D:8054,associated_with
4537,MT-ND3,D:8055,associated_with
4538,MT-ND4,D:8055,associated_with
4541,MT-ND6,D:8055,associated_with
4720,NDUFS2,D:8056,associated_with
3931,LCAT,D:8057,associated_with
3931,LCAT,D:8057,associated_with
55240,STEAP3,D:806,associated_with
55240,STEAP3,D:806,associated_with
70,ACTC1,D:8060,associated_with
1837,DTNA,D:8060,associated_with
11155,LDB3,D:8060,associated_with
4000,LMNA,D:8060,associated_with
57534,MIB1,D:8060,associated_with
142678,MIB2,D:8060,associated_with
4607,MYBPC3,D:8060,associated_with
4625,MYH7,D:8060,associated_with
57644,MYH7B,D:8060,associated_with
5318,PKP2,D:8060,associated_with
23207,PLEKHM2,D:8060,associated_with
63976,PRDM16,D:8060,associated_with
7139,TNNT2,D:8060,associated_with
7168,TPM1,D:8060,associated_with
1837,DTNA,D:8061,associated_with
4607,MYBPC3,D:8062,associated_with
57534,MIB1,D:8064,associated_with
63976,PRDM16,D:8065,associated_with
1280,COL2A1,D:8067,associated_with
1280,COL2A1,D:8067,associated_with
161742,SPRED1,D:8070,associated_with
161742,SPRED1,D:8070,associated_with
1287,COL4A5,D:8077,associated_with
1288,COL4A6,D:8077,associated_with
773,CACNA1A,D:8086,associated_with
1106,CHD2,D:8086,associated_with
23316,CUX2,D:8086,associated_with
1759,DNM1,D:8086,associated_with
2562,GABRB3,D:8086,associated_with
5602,MAPK10,D:8086,associated_with
6323,SCN1A,D:8086,associated_with
54977,SLC25A38,D:809,associated_with
23328,SASH1,D:8094,associated_with
9791,PTDSS1,D:8095,associated_with
9791,PTDSS1,D:8095,associated_with
5781,PTPN11,D:8096,associated_with
5894,RAF1,D:8097,associated_with
673,BRAF,D:8098,associated_with
78989,COLEC11,D:81,associated_with
51218,GLRX5,D:810,associated_with
51218,GLRX5,D:810,associated_with
7097,TLR2,D:8100,associated_with
3952,LEP,D:8101,associated_with
3952,LEP,D:8101,associated_with
3953,LEPR,D:8102,associated_with
3953,LEPR,D:8102,associated_with
6473,SHOX,D:8104,associated_with
6473,SHOX,D:8104,associated_with
3251,HPRT1,D:8107,associated_with
3251,HPRT1,D:8107,associated_with
27161,AGO2,D:8108,associated_with
4193,MDM2,D:8109,associated_with
150274,HSCB,D:811,associated_with
30008,EFEMP2,D:8110,associated_with
51548,SIRT6,D:8111,associated_with
2733,GLE1,D:8115,associated_with
2733,GLE1,D:8115,associated_with
91754,NEK9,D:8116,associated_with
91754,NEK9,D:8116,associated_with
342035,GLDN,D:8117,associated_with
2065,ERBB3,D:8118,associated_with
2065,ERBB3,D:8118,associated_with
4604,MYBPC1,D:8119,associated_with
23396,PIP5K1C,D:8119,associated_with
23396,PIP5K1C,D:8119,associated_with
22,ABCB7,D:812,associated_with
22,ABCB7,D:812,associated_with
4604,MYBPC1,D:8120,associated_with
1785,DNM2,D:8121,associated_with
1785,DNM2,D:8121,associated_with
100128927,ZBTB42,D:8122,associated_with
8506,CNTNAP1,D:8123,associated_with
112,ADCY6,D:8124,associated_with
57211,ADGRG6,D:8125,associated_with
5327,PLAT,D:8128,associated_with
3313,HSPA9,D:813,associated_with
55210,ATAD3A,D:8132,associated_with
55210,ATAD3A,D:8133,associated_with
1548,CYP2A6,D:8137,associated_with
5079,PAX5,D:8139,associated_with
212,ALAS2,D:814,associated_with
212,ALAS2,D:814,associated_with
581,BAX,D:8140,associated_with
613,BCR,D:8140,associated_with
2322,FLT3,D:8140,associated_with
2782,GNB1,D:8140,associated_with
4683,NBN,D:8140,associated_with
8021,NUP214,D:8140,associated_with
6886,TAL1,D:8140,associated_with
6887,TAL2,D:8140,associated_with
1050,CEBPA,D:8144,associated_with
26511,CHIC2,D:8144,associated_with
1788,DNMT3A,D:8144,associated_with
2120,ETV6,D:8144,associated_with
2322,FLT3,D:8144,associated_with
2624,GATA2,D:8144,associated_with
3717,JAK2,D:8144,associated_with
3815,KIT,D:8144,associated_with
3845,KRAS,D:8144,associated_with
4026,LPP,D:8144,associated_with
8028,MLLT10,D:8144,associated_with
4869,NPM1,D:8144,associated_with
8021,NUP214,D:8144,associated_with
8301,PICALM,D:8144,associated_with
861,RUNX1,D:8144,associated_with
6455,SH3GL1,D:8144,associated_with
7015,TERT,D:8144,associated_with
115761,ARL11,D:8146,associated_with
472,ATM,D:8146,associated_with
595,CCND1,D:8146,associated_with
3500,IGHG1,D:8146,associated_with
28444,IGHV3-21,D:8146,associated_with
22806,IKZF3,D:8146,associated_with
5027,P2RX7,D:8146,associated_with
25913,POT1,D:8146,associated_with
6209,RPS15,D:8146,associated_with
7157,TP53,D:8146,associated_with
2623,GATA1,D:815,associated_with
2623,GATA1,D:815,associated_with
25,ABL1,D:8151,associated_with
25,ABL1,D:8151,associated_with
613,BCR,D:8151,associated_with
613,BCR,D:8151,associated_with
861,RUNX1,D:8151,associated_with
3689,ITGB2,D:8153,associated_with
3689,ITGB2,D:8153,associated_with
83706,FERMT3,D:8154,associated_with
83706,FERMT3,D:8154,associated_with
64857,PLEKHG2,D:8157,associated_with
4001,LMNB1,D:8158,associated_with
8789,FBP2,D:8159,associated_with
55521,TRIM36,D:816,associated_with
29920,PYCR2,D:8161,associated_with
29920,PYCR2,D:8161,associated_with
9533,POLR1C,D:8162,associated_with
55823,VPS11,D:8163,associated_with
55823,VPS11,D:8163,associated_with
51501,HIKESHI,D:8164,associated_with
51569,UFM1,D:8165,associated_with
2058,EPRS1,D:8166,associated_with
54664,TMEM106B,D:8167,associated_with
7965,AIMP2,D:8168,associated_with
8560,DEGS1,D:8169,associated_with
81788,NUAK2,D:817,associated_with
9725,TMEM63A,D:8170,associated_with
57165,GJC2,D:8171,associated_with
57165,GJC2,D:8171,associated_with
1267,CNP,D:8172,associated_with
51728,POLR3K,D:8173,associated_with
5010,CLDN11,D:8174,associated_with
55182,RNF220,D:8175,associated_with
23250,ATP11A,D:8176,associated_with
81615,TMEM163,D:8177,associated_with
347734,SLC35B2,D:8178,associated_with
25885,POLR1A,D:8179,associated_with
4118,MAL,D:8180,associated_with
9255,AIMP1,D:8181,associated_with
9255,AIMP1,D:8181,associated_with
3329,HSPD1,D:8182,associated_with
3329,HSPD1,D:8182,associated_with
84668,HYCC1,D:8183,associated_with
84668,HYCC1,D:8183,associated_with
10382,TUBB4A,D:8184,associated_with
10382,TUBB4A,D:8184,associated_with
51569,UFM1,D:8184,associated_with
9533,POLR1C,D:8185,associated_with
11128,POLR3A,D:8185,associated_with
11128,POLR3A,D:8185,associated_with
55703,POLR3B,D:8185,associated_with
55703,POLR3B,D:8185,associated_with
55703,POLR3B,D:8186,associated_with
55703,POLR3B,D:8186,associated_with
5917,RARS1,D:8187,associated_with
5917,RARS1,D:8187,associated_with
55331,ACER3,D:8188,associated_with
55331,ACER3,D:8188,associated_with
1181,CLCN2,D:8189,associated_with
55157,DARS2,D:8191,associated_with
55157,DARS2,D:8191,associated_with
6342,SCP2,D:8192,associated_with
6342,SCP2,D:8192,associated_with
1181,CLCN2,D:8193,associated_with
8892,EIF2B2,D:8194,associated_with
8891,EIF2B3,D:8195,associated_with
8890,EIF2B4,D:8196,associated_with
8893,EIF2B5,D:8197,associated_with
64849,SLC13A3,D:8198,associated_with
727676,SNORD118,D:8199,associated_with
727676,SNORD118,D:8199,associated_with
10584,COLEC10,D:82,associated_with
8635,RNASET2,D:8200,associated_with
5610,EIF2AK2,D:8201,associated_with
57505,AARS2,D:8202,associated_with
1436,CSF1R,D:8202,associated_with
1436,CSF1R,D:8202,associated_with
16,AARS1,D:8203,associated_with
27102,EIF2AK1,D:8204,associated_with
3145,HMBS,D:8205,associated_with
3735,KARS1,D:8206,associated_with
57505,AARS2,D:8207,associated_with
5333,PLCD1,D:8210,associated_with
4056,LTC4S,D:8212,associated_with
3973,LHCGR,D:8218,associated_with
3973,LHCGR,D:8219,associated_with
5728,PTEN,D:8220,associated_with
55148,UBR7,D:8221,associated_with
1029,CDKN2A,D:8222,associated_with
11200,CHEK2,D:8222,associated_with
4193,MDM2,D:8222,associated_with
7157,TP53,D:8222,associated_with
7157,TP53,D:8222,associated_with
11200,CHEK2,D:8223,associated_with
84148,KAT8,D:8224,associated_with
3778,KCNMA1,D:8225,associated_with
3778,KCNMA1,D:8225,associated_with
23761,PISD,D:8226,associated_with
23761,PISD,D:8226,associated_with
55901,THSD1,D:823,associated_with
6548,SLC9A1,D:8234,associated_with
6548,SLC9A1,D:8234,associated_with
6337,SCNN1A,D:8235,associated_with
6338,SCNN1B,D:8235,associated_with
6340,SCNN1G,D:8235,associated_with
6338,SCNN1B,D:8236,associated_with
6340,SCNN1G,D:8237,associated_with
6337,SCNN1A,D:8238,associated_with
3981,LIG4,D:8239,associated_with
3981,LIG4,D:8239,associated_with
7518,XRCC4,D:8239,associated_with
9987,HNRNPDL,D:8246,associated_with
9987,HNRNPDL,D:8246,associated_with
8626,TP63,D:8247,associated_with
8626,TP63,D:8247,associated_with
857,CAV1,D:8249,associated_with
1490,CCN2,D:8249,associated_with
1235,CCR6,D:8249,associated_with
3123,HLA-DRB1,D:8249,associated_with
3663,IRF5,D:8249,associated_with
79932,KIAA0319L,D:8249,associated_with
3123,HLA-DRB1,D:8251,associated_with
387,RHOA,D:8254,associated_with
1349,COX7B,D:8257,associated_with
3052,HCCS,D:8257,associated_with
54539,NDUFB11,D:8257,associated_with
1349,COX7B,D:8258,associated_with
54539,NDUFB11,D:8259,associated_with
64788,LMF1,D:8263,associated_with
64788,LMF1,D:8263,associated_with
80308,FLAD1,D:8266,associated_with
10555,AGPAT2,D:8270,associated_with
857,CAV1,D:8271,associated_with
284119,CAVIN1,D:8272,associated_with
5130,PCYT1A,D:8273,associated_with
4000,LMNA,D:8274,associated_with
4000,LMNA,D:8275,associated_with
4000,LMNA,D:8275,associated_with
5468,PPARG,D:8276,associated_with
5468,PPARG,D:8276,associated_with
5346,PLIN1,D:8277,associated_with
5346,PLIN1,D:8277,associated_with
63924,CIDEC,D:8278,associated_with
63924,CIDEC,D:8278,associated_with
3991,LIPE,D:8279,associated_with
3991,LIPE,D:8279,associated_with
857,CAV1,D:8280,associated_with
150,ADRA2A,D:8281,associated_with
11145,PLAAT3,D:8282,associated_with
84823,LMNB2,D:8284,associated_with
11145,PLAAT3,D:8286,associated_with
11019,LIAS,D:8288,associated_with
6770,STAR,D:8289,associated_with
9927,MFN2,D:8292,associated_with
9927,MFN2,D:8292,associated_with
348,APOE,D:8295,associated_with
348,APOE,D:8295,associated_with
51601,LIPT1,D:8297,associated_with
51601,LIPT1,D:8299,associated_with
57192,MCOLN1,D:8300,associated_with
5048,PAFAH1B1,D:8302,associated_with
5048,PAFAH1B1,D:8302,associated_with
387119,CEP85L,D:8303,associated_with
10300,KATNB1,D:8304,associated_with
54820,NDE1,D:8304,associated_with
5649,RELN,D:8304,associated_with
5649,RELN,D:8304,associated_with
7846,TUBA1A,D:8305,associated_with
7846,TUBA1A,D:8305,associated_with
54820,NDE1,D:8306,associated_with
3912,LAMB1,D:8307,associated_with
3912,LAMB1,D:8307,associated_with
10300,KATNB1,D:8308,associated_with
1020,CDK5,D:8309,associated_with
160418,TMTC3,D:8310,associated_with
23499,MACF1,D:8311,associated_with
1641,DCX,D:8322,associated_with
1641,DCX,D:8322,associated_with
170302,ARX,D:8323,associated_with
170302,ARX,D:8323,associated_with
54914,FOCAD,D:8329,associated_with
8200,GDF5,D:833,associated_with
55687,TRMU,D:8330,associated_with
55687,TRMU,D:8330,associated_with
4000,LMNA,D:8331,associated_with
4000,LMNA,D:8332,associated_with
4000,LMNA,D:8332,associated_with
50937,CDON,D:8333,associated_with
6997,CRIPTO,D:8333,associated_with
84976,DISP1,D:8333,associated_with
28514,DLL1,D:8333,associated_with
2253,FGF8,D:8333,associated_with
2260,FGFR1,D:8333,associated_with
8928,FOXH1,D:8333,associated_with
2619,GAS1,D:8333,associated_with
2736,GLI2,D:8333,associated_with
4838,NODAL,D:8333,associated_with
5727,PTCH1,D:8333,associated_with
6469,SHH,D:8333,associated_with
6496,SIX3,D:8333,associated_with
6491,STIL,D:8333,associated_with
7050,TGIF1,D:8333,associated_with
7546,ZIC2,D:8333,associated_with
1294,COL7A1,D:8335,associated_with
1294,COL7A1,D:8336,associated_with
1308,COL17A1,D:8337,associated_with
3691,ITGB4,D:8337,associated_with
10526,IPO8,D:8347,associated_with
4087,SMAD2,D:8347,associated_with
4088,SMAD3,D:8347,associated_with
7042,TGFB2,D:8347,associated_with
7043,TGFB3,D:8347,associated_with
7046,TGFBR1,D:8347,associated_with
7048,TGFBR2,D:8347,associated_with
7046,TGFBR1,D:8348,associated_with
7048,TGFBR2,D:8349,associated_with
6638,SNRPN,D:835,associated_with
7337,UBE3A,D:835,associated_with
4088,SMAD3,D:8350,associated_with
4088,SMAD3,D:8350,associated_with
7042,TGFB2,D:8351,associated_with
